Order_ID,Product_Name,Category,Price,Quantity,Total_Sales,Customer_ID,Customer_Age,Customer_Gender,Purchase_Date,Purchase_Time,Age_Group,Year,Month,Month_Name,Quarter,Day_Name,Hour,Product_ID
OrderID11143,bag,Home & Garden,142.27,8,1138.16,4b72109f-b00b-4f62-b8e4-ad490daf3577,51,Female,2024-03-30,03:21:32,46-60,2024,3,March,1,Saturday,3,11143
OrderID11144,you,Electronics,677.22,5,3386.1,ee90992d-d1be-49f9-a77a-cbaa88895519,67,Female,2024-02-08,04:44:44,60+,2024,2,February,1,Thursday,4,11144
OrderID11145,yourself,Toys,769.93,3,2309.79,a74ba0f6-f892-4e3a-839e-47f83fee49ba,49,Female,2024-06-01,21:49:37,46-60,2024,6,June,2,Saturday,21,11145
OrderID11146,toward,Clothing,717.62,10,7176.2,15aca1d3-7552-4de6-8625-2b026a22ca32,31,Male,2024-01-27,11:00:43,31-45,2024,1,January,1,Saturday,11,11146
OrderID11147,build,Home & Garden,594.09,7,4158.63,5beebf22-b726-4ca3-b23d-40a43fd82d41,26,Female,2024-06-02,06:46:39,18-30,2024,6,June,2,Sunday,6,11147
OrderID11148,enter,Toys,332.35,4,1329.4,a71fa85b-6d4d-4ca7-9e47-583879afc33f,41,Male,2024-01-06,02:21:48,31-45,2024,1,January,1,Saturday,2,11148
OrderID11149,stuff,Clothing,505.18,9,4546.62,133b8a46-1e81-449d-a757-844e0e546b66,22,Female,2024-01-08,19:09:56,18-30,2024,1,January,1,Monday,19,11149
OrderID11150,cultural,Home & Garden,487.76,4,1951.04,27e97ae7-716c-4fe0-941d-8fea4b8d74ee,44,Female,2024-03-08,19:32:48,31-45,2024,3,March,1,Friday,19,11150
OrderID11151,window,Electronics,257.07,7,1799.49,01b40814-8908-4b8c-b09b-644523eddb0b,51,Female,2024-02-15,00:11:27,46-60,2024,2,February,1,Thursday,0,11151
OrderID11152,floor,Clothing,741.75,10,7417.5,60be7cbb-f18f-4621-984b-96dc1b90f52b,47,Male,2024-02-23,19:17:17,46-60,2024,2,February,1,Friday,19,11152
OrderID11153,owner,Home & Garden,157.3,8,1258.4,f81ce0bc-9dd8-41a1-b538-66e1b7785c93,57,Male,2024-03-25,01:51:30,46-60,2024,3,March,1,Monday,1,11153
OrderID11154,executive,Toys,621.22,10,6212.2,447aab96-d118-48d7-9290-c25af817d338,30,Female,2024-02-24,13:03:39,18-30,2024,2,February,1,Saturday,13,11154
OrderID11155,himself,Books,356.4,9,3207.6,66792771-9d4f-41bd-8b65-3aa5f904d4c9,61,Male,2024-02-09,05:21:31,60+,2024,2,February,1,Friday,5,11155
OrderID11156,send,Electronics,497.19,5,2485.95,f75eb4eb-168d-478b-ac80-5bb04c825e4d,37,Female,2024-01-10,05:56:49,31-45,2024,1,January,1,Wednesday,5,11156
OrderID11157,ability,Electronics,389.27,3,1167.81,060edc49-9c1f-464c-a9be-ff69d2537365,45,Female,2024-03-08,10:12:38,31-45,2024,3,March,1,Friday,10,11157
OrderID11158,defense,Toys,773.59,3,2320.77,1cdd1490-ac01-4f07-876f-2fd87b182c86,37,Male,2024-02-25,19:05:56,31-45,2024,2,February,1,Sunday,19,11158
OrderID11159,western,Toys,484.09,1,484.09,9921e142-7704-4acb-acd5-09965ca43e3d,60,Female,2024-05-02,13:54:19,46-60,2024,5,May,2,Thursday,13,11159
OrderID11160,increase,Toys,769.07,6,4614.42,60f45131-71cf-4530-8542-165cba861248,68,Male,2024-01-27,07:36:23,60+,2024,1,January,1,Saturday,7,11160
OrderID11161,politics,Electronics,550.03,3,1650.09,d501f3a9-f709-4d8e-a5f1-ba863ebf4e85,50,Female,2024-03-19,08:02:41,46-60,2024,3,March,1,Tuesday,8,11161
OrderID11162,establish,Clothing,522.82,1,522.82,cff97e31-ae3e-4aac-b9e6-f61b5f601cfd,38,Male,2024-03-17,06:18:43,31-45,2024,3,March,1,Sunday,6,11162
OrderID11163,quite,Electronics,831.84,7,5822.88,ba4fa760-cbc4-44c1-a8be-9bfc79584e76,30,Male,2024-04-03,05:36:52,18-30,2024,4,April,2,Wednesday,5,11163
OrderID11164,across,Home & Garden,881.52,5,4407.6,e21ef0cc-c63d-40bb-b43a-6e30d256be32,19,Male,2024-04-02,02:03:44,18-30,2024,4,April,2,Tuesday,2,11164
OrderID11165,international,Electronics,722.68,10,7226.8,89b1585b-b4b3-4c10-aaac-071421c296cf,27,Male,2024-04-16,06:37:05,18-30,2024,4,April,2,Tuesday,6,11165
OrderID11166,establish,Home & Garden,269.3,10,2693.0,a98700b3-c814-4b5d-823f-11700962c607,52,Female,2024-05-13,02:24:46,46-60,2024,5,May,2,Monday,2,11166
OrderID11167,not,Clothing,757.09,5,3785.45,4fd972d3-1609-4951-a9fd-cdc5ffb22dfa,48,Male,2024-04-08,17:11:38,46-60,2024,4,April,2,Monday,17,11167
OrderID11168,house,Books,535.4,5,2677.0,7eb78e73-030b-42b1-9d4f-6dbf5943ec58,55,Female,2024-01-02,16:10:01,46-60,2024,1,January,1,Tuesday,16,11168
OrderID11169,thank,Clothing,860.48,5,4302.4,8490c9d1-2c3f-47ef-81c8-906aff5e2c58,67,Male,2024-02-24,19:42:39,60+,2024,2,February,1,Saturday,19,11169
OrderID11170,bad,Electronics,784.1,10,7841.0,8d092363-9c23-4812-9e0b-52309e264386,26,Female,2024-05-25,03:37:25,18-30,2024,5,May,2,Saturday,3,11170
OrderID11171,series,Books,579.33,1,579.33,8bab2455-63d9-45e7-b869-96eeebb73ae8,48,Male,2024-02-07,11:19:18,46-60,2024,2,February,1,Wednesday,11,11171
OrderID11172,pretty,Books,310.75,6,1864.5,6eea7226-f813-4d6c-972a-bea474561b05,34,Male,2024-01-06,13:47:34,31-45,2024,1,January,1,Saturday,13,11172
OrderID11173,huge,Books,899.14,2,1798.28,71bc5f97-97d5-4f05-adc5-7240202abb8a,38,Male,2024-03-25,18:02:25,31-45,2024,3,March,1,Monday,18,11173
OrderID11174,party,Clothing,143.81,8,1150.48,ea8db8dc-572b-4f49-afb6-f357eb3688ae,25,Female,2024-02-29,02:38:27,18-30,2024,2,February,1,Thursday,2,11174
OrderID11175,always,Books,961.02,5,4805.1,7e9d23e0-24fd-4fb5-9c63-9e874fe3b85f,41,Male,2024-01-10,18:40:22,31-45,2024,1,January,1,Wednesday,18,11175
OrderID11176,because,Home & Garden,194.02,6,1164.12,9764f3da-4c77-4321-952e-bb41ede8920d,46,Female,2024-04-15,12:48:02,46-60,2024,4,April,2,Monday,12,11176
OrderID11177,either,Books,540.79,6,3244.74,e8473fb6-7fb3-4fe8-b03c-e720c90cb1f1,53,Male,2024-05-01,16:21:08,46-60,2024,5,May,2,Wednesday,16,11177
OrderID11178,decision,Home & Garden,561.41,5,2807.05,96a911ff-f5d5-43d6-990d-c67a61ea8244,63,Female,2024-02-26,09:26:05,60+,2024,2,February,1,Monday,9,11178
OrderID11179,finally,Books,955.98,1,955.98,a9540691-346b-44d3-a430-dfd28c37f29c,32,Male,2024-01-30,02:58:09,31-45,2024,1,January,1,Tuesday,2,11179
OrderID11180,north,Home & Garden,876.03,4,3504.12,b92f5036-f1e5-45d4-875b-5e9346818baf,30,Male,2024-05-20,16:43:09,18-30,2024,5,May,2,Monday,16,11180
OrderID11181,send,Toys,663.56,10,6635.6,29e7b0b9-383b-4632-900e-ce9c288b42af,21,Male,2024-03-18,21:12:26,18-30,2024,3,March,1,Monday,21,11181
OrderID11182,adult,Toys,365.81,1,365.81,77f0facd-4090-4672-a2be-500dc2fb0312,25,Male,2024-04-27,10:53:36,18-30,2024,4,April,2,Saturday,10,11182
OrderID11183,everything,Home & Garden,210.01,3,630.03,2d3561b8-bc1b-4d4e-9e74-588cae685883,28,Female,2024-03-16,04:27:24,18-30,2024,3,March,1,Saturday,4,11183
OrderID11184,trip,Toys,252.11,9,2268.99,e3ea828a-2d02-4976-9676-b6fccb414683,54,Female,2024-03-09,13:48:51,46-60,2024,3,March,1,Saturday,13,11184
OrderID11185,evidence,Toys,104.94,7,734.58,ad5449a5-c492-4f57-b4e0-c5619b2e1371,60,Male,2024-05-29,23:55:22,46-60,2024,5,May,2,Wednesday,23,11185
OrderID11186,daughter,Toys,144.9,9,1304.1,b1d22bd9-b44b-41af-bc64-a08ce0667446,63,Female,2024-01-29,03:46:38,60+,2024,1,January,1,Monday,3,11186
OrderID11187,bring,Electronics,965.97,10,9659.7,e0f2dd04-a07e-44c0-aaf0-2445f061200f,45,Male,2024-03-16,23:49:52,31-45,2024,3,March,1,Saturday,23,11187
OrderID11188,knowledge,Toys,309.24,10,3092.4,637f34cc-c893-486b-b05e-8a9f69dfd11b,58,Male,2024-04-06,19:23:06,46-60,2024,4,April,2,Saturday,19,11188
OrderID11189,turn,Books,927.88,1,927.88,d59d6a50-a49b-40b4-a1ae-ac73a43b4e04,46,Female,2024-03-16,13:01:32,46-60,2024,3,March,1,Saturday,13,11189
OrderID11190,Mrs,Books,232.52,2,465.04,9bafdc77-98b8-4baf-bbcf-68a58deab257,60,Female,2024-05-11,01:46:56,46-60,2024,5,May,2,Saturday,1,11190
OrderID11191,sense,Electronics,118.35,8,946.8,95ba774d-67ea-4a98-8f54-1fa1cf07361c,47,Male,2024-04-22,19:50:37,46-60,2024,4,April,2,Monday,19,11191
OrderID11192,keep,Home & Garden,952.25,2,1904.5,626f78b7-f62c-4db8-8dcd-366815c6db20,41,Female,2024-05-20,04:16:37,31-45,2024,5,May,2,Monday,4,11192
OrderID11193,design,Home & Garden,957.24,5,4786.2,3cb9e740-fa01-45bd-a535-55ab011ad578,18,Female,2024-02-18,00:16:36,Under 18,2024,2,February,1,Sunday,0,11193
OrderID11194,lose,Home & Garden,251.31,7,1759.17,5c2473de-8b35-45d8-929c-34042ab23bf3,45,Female,2024-04-14,13:19:58,31-45,2024,4,April,2,Sunday,13,11194
OrderID11195,can,Toys,812.63,5,4063.15,8ea37dce-e018-4b84-a1c3-905a5ef7fd44,25,Male,2024-03-31,15:19:44,18-30,2024,3,March,1,Sunday,15,11195
OrderID11196,energy,Electronics,853.37,3,2560.11,aa4c8dd4-3309-4e70-9fdd-8b87d0935104,57,Male,2024-01-17,02:07:58,46-60,2024,1,January,1,Wednesday,2,11196
OrderID11197,experience,Electronics,714.79,1,714.79,70f14930-4c63-4e8c-9f1c-30c1d55daf5a,50,Female,2024-02-01,13:34:43,46-60,2024,2,February,1,Thursday,13,11197
OrderID11198,something,Clothing,345.66,3,1036.98,0232b716-1d74-45b3-8126-0ed20d17989a,56,Female,2024-03-10,05:03:40,46-60,2024,3,March,1,Sunday,5,11198
OrderID11199,successful,Home & Garden,935.28,10,9352.8,d4c9596a-d45b-4065-96a4-0d8039d037ce,46,Female,2024-01-09,21:12:14,46-60,2024,1,January,1,Tuesday,21,11199
OrderID11200,sister,Home & Garden,434.55,5,2172.75,be211c61-983c-4108-a262-4d3a0111219c,60,Female,2024-03-02,14:04:28,46-60,2024,3,March,1,Saturday,14,11200
OrderID11201,bank,Home & Garden,286.41,6,1718.46,cd98a09e-95d7-4458-a1eb-c3b262703ff8,54,Female,2024-04-29,00:31:18,46-60,2024,4,April,2,Monday,0,11201
OrderID11202,in,Electronics,613.18,10,6131.8,1d0ce825-dd91-4b51-9f80-2bb5178be61f,46,Male,2024-02-29,00:50:03,46-60,2024,2,February,1,Thursday,0,11202
OrderID11203,pay,Clothing,805.95,9,7253.55,0baeb43d-99d8-4555-b85b-cdb5ca69fa19,25,Female,2024-04-08,14:30:51,18-30,2024,4,April,2,Monday,14,11203
OrderID11204,black,Books,931.62,1,931.62,33100bb6-14c1-4fe2-ab99-6a5e3ddf7563,38,Female,2024-05-02,01:02:44,31-45,2024,5,May,2,Thursday,1,11204
OrderID11205,us,Toys,402.91,5,2014.55,63ccab31-1473-4b21-b545-c92bb80a9d7f,52,Male,2024-05-26,02:08:04,46-60,2024,5,May,2,Sunday,2,11205
OrderID11206,improve,Clothing,384.3,9,3458.7,cac93771-b8fa-45f1-989c-55146c7369b4,48,Female,2024-04-30,13:13:00,46-60,2024,4,April,2,Tuesday,13,11206
OrderID11207,ever,Clothing,493.65,3,1480.95,719f3b30-bc9b-4d85-b0d0-f9da8142020e,52,Male,2024-05-23,16:15:02,46-60,2024,5,May,2,Thursday,16,11207
OrderID11208,difference,Home & Garden,188.2,3,564.6,35ae98eb-4b3c-41e9-9936-cdb61feaf6ef,48,Male,2024-04-09,01:08:47,46-60,2024,4,April,2,Tuesday,1,11208
OrderID11209,citizen,Books,653.91,3,1961.73,c28ea961-f15a-4c93-a0e8-7468daa2dfb1,36,Male,2024-02-26,01:15:28,31-45,2024,2,February,1,Monday,1,11209
OrderID11210,however,Electronics,282.39,2,564.78,34c39742-e498-4fa5-8f26-395e0b4d48ba,61,Male,2024-05-19,05:22:22,60+,2024,5,May,2,Sunday,5,11210
OrderID11211,result,Toys,501.59,4,2006.36,cd51a040-9a19-4f21-8418-6e9a5cd69acc,55,Female,2024-05-02,21:53:06,46-60,2024,5,May,2,Thursday,21,11211
OrderID11212,son,Electronics,700.13,6,4200.78,24cf784d-e8c5-4ed6-9d21-8dc3ea1e6214,62,Female,2024-01-08,12:05:35,60+,2024,1,January,1,Monday,12,11212
OrderID11213,threat,Electronics,667.47,1,667.47,896493df-c4ab-4477-84e9-e574f2b92e55,44,Female,2024-04-26,03:48:47,31-45,2024,4,April,2,Friday,3,11213
OrderID11214,nation,Electronics,975.54,7,6828.78,9fbdbdff-a705-4d6f-873a-5a362056a840,58,Male,2024-04-09,10:51:53,46-60,2024,4,April,2,Tuesday,10,11214
OrderID11215,impact,Electronics,130.1,4,520.4,738d6a33-01d2-45cb-a26c-ca9b8e1a4764,40,Female,2024-02-21,00:53:29,31-45,2024,2,February,1,Wednesday,0,11215
OrderID11216,media,Electronics,932.51,6,5595.06,6184cbf6-efff-4317-8a1f-ece5db03bf1b,19,Male,2024-02-09,02:17:29,18-30,2024,2,February,1,Friday,2,11216
OrderID11217,position,Electronics,409.66,10,4096.6,8a2d0c7a-71df-4892-8218-2d161c6e2284,53,Male,2024-03-18,21:48:58,46-60,2024,3,March,1,Monday,21,11217
OrderID11218,until,Toys,757.46,9,6817.14,3014eb09-aed7-41be-b30a-8941d1142af5,25,Female,2024-04-22,18:08:07,18-30,2024,4,April,2,Monday,18,11218
OrderID11219,or,Books,727.57,4,2910.28,9d8d0e2b-935b-4bdf-a66c-ad14fde91b0c,69,Female,2024-02-11,02:00:06,60+,2024,2,February,1,Sunday,2,11219
OrderID11220,tend,Books,119.87,5,599.35,cf272cb7-f5eb-410d-ac93-fb37d4e179b4,34,Female,2024-04-02,14:22:32,31-45,2024,4,April,2,Tuesday,14,11220
OrderID11221,add,Home & Garden,766.23,8,6129.84,7e7daf42-93ec-4580-b0ad-ef0d17920077,58,Male,2024-04-28,03:58:24,46-60,2024,4,April,2,Sunday,3,11221
OrderID11222,politics,Clothing,986.27,5,4931.35,f7a4168e-e545-493f-af48-30e0dd5aff47,64,Male,2024-02-25,10:03:44,60+,2024,2,February,1,Sunday,10,11222
OrderID11223,before,Home & Garden,943.72,4,3774.88,c1df2dab-0830-4984-92ab-837d50371db1,56,Male,2024-02-11,21:29:54,46-60,2024,2,February,1,Sunday,21,11223
OrderID11224,simple,Toys,913.51,10,9135.1,9af48dd7-0fac-437d-80af-3ad7fc8bfb7c,25,Female,2024-01-28,09:36:10,18-30,2024,1,January,1,Sunday,9,11224
OrderID11225,particularly,Clothing,267.38,2,534.76,20b21f93-db4b-4708-8468-0c50fb292e1c,55,Male,2024-03-17,09:59:30,46-60,2024,3,March,1,Sunday,9,11225
OrderID11226,when,Electronics,639.43,8,5115.44,40c897fc-6e62-4210-bc34-b1bc7e78b4d9,66,Female,2024-02-04,04:37:04,60+,2024,2,February,1,Sunday,4,11226
OrderID11227,dog,Home & Garden,746.39,9,6717.51,ca9bb1f5-94b9-4efb-a769-ebca8072f804,31,Female,2024-02-29,22:23:11,31-45,2024,2,February,1,Thursday,22,11227
OrderID11228,development,Home & Garden,203.86,1,203.86,ff0ae1b2-9178-4e0a-8392-6ed3f6685fb6,28,Male,2024-02-28,01:01:48,18-30,2024,2,February,1,Wednesday,1,11228
OrderID11229,media,Home & Garden,815.63,2,1631.26,1b4fe9f0-57a3-4aee-ba98-672f4bbab72c,58,Female,2024-03-15,20:54:43,46-60,2024,3,March,1,Friday,20,11229
OrderID11230,leave,Toys,715.55,7,5008.85,1f72badd-33e4-4a37-bc76-b1e662618d84,20,Female,2024-02-14,10:27:51,18-30,2024,2,February,1,Wednesday,10,11230
OrderID11231,simply,Electronics,920.57,10,9205.7,593db9f8-d56f-4e02-b9d4-6cb8580b6780,23,Male,2024-04-28,20:29:33,18-30,2024,4,April,2,Sunday,20,11231
OrderID11232,house,Electronics,430.64,1,430.64,edc1e68f-18a6-4b04-ad07-2be4a29d1aec,44,Male,2024-04-22,06:20:57,31-45,2024,4,April,2,Monday,6,11232
OrderID11233,TRUE,Clothing,981.25,6,5887.5,3eb9c2a5-eab1-43e8-81b2-602362471fb7,42,Male,2024-01-13,18:17:42,31-45,2024,1,January,1,Saturday,18,11233
OrderID11234,me,Home & Garden,658.04,5,3290.2,713ada24-f150-4865-9f5b-d6a1903d9677,53,Female,2024-03-01,05:53:19,46-60,2024,3,March,1,Friday,5,11234
OrderID11235,plan,Electronics,962.71,6,5776.26,17aab90c-3ba6-4a44-88df-8a96d6e6a5c7,24,Male,2024-03-10,21:20:32,18-30,2024,3,March,1,Sunday,21,11235
OrderID11236,member,Electronics,476.16,10,4761.6,81454881-1eab-48b5-ac9a-c579789dd317,30,Female,2024-03-20,16:40:08,18-30,2024,3,March,1,Wednesday,16,11236
OrderID11237,behind,Books,719.66,1,719.66,8443e6be-bfec-4bc2-ab28-85ab5c43198c,24,Male,2024-04-17,12:47:37,18-30,2024,4,April,2,Wednesday,12,11237
OrderID11238,discuss,Electronics,122.06,4,488.24,dadbacdb-03a8-4cb7-9505-a443a8ed9372,32,Female,2024-02-07,02:54:42,31-45,2024,2,February,1,Wednesday,2,11238
OrderID11239,compare,Clothing,255.71,4,1022.84,892037fa-5c2f-4d80-a694-91c91c3fb82f,23,Male,2024-02-20,20:31:45,18-30,2024,2,February,1,Tuesday,20,11239
OrderID11240,national,Books,295.26,2,590.52,08d78839-fed3-4363-ba9f-7d3b3b737faa,30,Female,2024-04-17,11:48:00,18-30,2024,4,April,2,Wednesday,11,11240
OrderID11241,down,Books,207.28,7,1450.96,2bac0c44-00ef-48a2-9b80-fd07735ad720,21,Female,2024-04-29,08:25:06,18-30,2024,4,April,2,Monday,8,11241
OrderID11242,five,Home & Garden,750.09,4,3000.36,92a03f6f-727e-4dff-b4ce-d714fe7ae051,27,Female,2024-04-23,02:37:54,18-30,2024,4,April,2,Tuesday,2,11242
OrderID11243,yet,Books,431.83,4,1727.32,ec928bf6-c5f2-4934-baf7-51752e489b2a,59,Male,2024-01-03,17:08:13,46-60,2024,1,January,1,Wednesday,17,11243
OrderID11244,room,Electronics,180.09,9,1620.81,7aeac4f3-8500-4860-9445-8c583b1f5422,28,Female,2024-02-01,02:51:00,18-30,2024,2,February,1,Thursday,2,11244
OrderID11245,term,Home & Garden,469.07,3,1407.21,bd7a2ebb-67b9-42f2-93bc-f569501a562c,19,Male,2024-05-20,01:07:44,18-30,2024,5,May,2,Monday,1,11245
OrderID11246,box,Home & Garden,157.01,10,1570.1,57a30c37-4818-4112-b572-de28093efc28,54,Male,2024-03-22,05:03:54,46-60,2024,3,March,1,Friday,5,11246
OrderID11247,room,Home & Garden,925.7,9,8331.3,8a4aa5aa-43d5-4ddb-bfd7-c820cd3c6d9b,47,Male,2024-05-23,16:15:08,46-60,2024,5,May,2,Thursday,16,11247
OrderID11248,law,Clothing,789.22,4,3156.88,a297dea4-2ef8-439f-a35e-e3c97b700b4b,45,Female,2024-04-11,11:25:18,31-45,2024,4,April,2,Thursday,11,11248
OrderID11249,what,Electronics,594.75,10,5947.5,17f23162-32d3-4076-902e-0d262689d047,45,Male,2024-05-26,06:54:05,31-45,2024,5,May,2,Sunday,6,11249
OrderID11250,quickly,Electronics,656.24,9,5906.16,67bf8399-3d02-4e43-9c74-18971a168e6f,58,Female,2024-02-21,11:39:25,46-60,2024,2,February,1,Wednesday,11,11250
OrderID11251,pay,Books,669.19,2,1338.38,d2d02624-0b36-496e-a98f-66c40fbed076,53,Male,2024-02-24,16:47:49,46-60,2024,2,February,1,Saturday,16,11251
OrderID11252,sport,Electronics,494.63,10,4946.3,e70afab9-b460-4fb5-9486-9b108624d56e,40,Female,2024-02-07,17:06:19,31-45,2024,2,February,1,Wednesday,17,11252
OrderID11253,summer,Toys,400.74,6,2404.44,fa92ffc1-f344-4a4e-890c-f7fc99d54f10,48,Female,2024-02-15,05:11:01,46-60,2024,2,February,1,Thursday,5,11253
OrderID11254,sometimes,Books,620.69,6,3724.14,e96172eb-4106-4f72-9df0-2e31878352e7,68,Male,2024-04-30,11:58:36,60+,2024,4,April,2,Tuesday,11,11254
OrderID11255,board,Clothing,309.5,6,1857.0,0c6e3a93-5910-4ded-b517-2966a3ef8cdc,33,Female,2024-05-20,08:40:12,31-45,2024,5,May,2,Monday,8,11255
OrderID11256,practice,Clothing,493.09,9,4437.81,cfbfe99f-9997-4cf9-afea-a1cbaab4745a,59,Male,2024-03-20,07:42:21,46-60,2024,3,March,1,Wednesday,7,11256
OrderID11257,loss,Books,410.57,8,3284.56,393b74c7-bffe-4e4f-a03e-b1353053c673,29,Female,2024-04-03,22:53:09,18-30,2024,4,April,2,Wednesday,22,11257
OrderID11258,certainly,Electronics,537.98,3,1613.94,fbc25f10-0d4f-4553-aab4-5f85a467644c,52,Female,2024-04-02,02:09:23,46-60,2024,4,April,2,Tuesday,2,11258
OrderID11259,quickly,Home & Garden,668.18,6,4009.08,f9c77f5b-ccca-44dc-8c1a-a2963fb46f57,42,Male,2024-02-26,10:15:34,31-45,2024,2,February,1,Monday,10,11259
OrderID11260,role,Books,306.09,7,2142.63,79fa613b-6a35-4b21-a6e4-7aa09a76f855,65,Male,2024-04-05,22:15:59,60+,2024,4,April,2,Friday,22,11260
OrderID11261,easy,Books,748.11,6,4488.66,a2d1d2f1-a18e-42ac-8efe-51aad27bf908,43,Female,2024-01-17,02:22:10,31-45,2024,1,January,1,Wednesday,2,11261
OrderID11262,particular,Clothing,611.7,10,6117.0,13cffc49-314e-4a13-bb9e-c98a258552db,19,Male,2024-02-29,10:42:16,18-30,2024,2,February,1,Thursday,10,11262
OrderID11263,room,Electronics,665.78,3,1997.34,7cb21d86-da64-429d-ae9d-a717ad228a83,62,Male,2024-05-27,16:53:25,60+,2024,5,May,2,Monday,16,11263
OrderID11264,customer,Electronics,213.39,10,2133.9,f6d95d4e-1a8b-4aa2-a126-2de3b47e7ec1,19,Male,2024-02-18,10:50:07,18-30,2024,2,February,1,Sunday,10,11264
OrderID11265,state,Books,364.97,8,2919.76,0f384c8f-4c27-4153-94f0-665133556078,44,Female,2024-01-21,00:48:35,31-45,2024,1,January,1,Sunday,0,11265
OrderID11266,offer,Electronics,543.74,6,3262.44,57f26a99-02d0-4131-a60a-2bac6885c350,43,Male,2024-03-25,22:41:13,31-45,2024,3,March,1,Monday,22,11266
OrderID11267,drug,Clothing,387.61,3,1162.83,3655e5f2-6402-4818-8e57-66b36212a08e,41,Female,2024-01-23,21:19:47,31-45,2024,1,January,1,Tuesday,21,11267
OrderID11268,bad,Clothing,322.59,8,2580.72,f03f0e26-e62e-4d64-8a8f-a65d14a24053,57,Male,2024-04-07,12:00:00,46-60,2024,4,April,2,Sunday,12,11268
OrderID11269,hard,Electronics,462.66,6,2775.96,8701123a-04b6-4cb7-83e5-62d7b4d484b0,64,Female,2024-02-23,10:08:14,60+,2024,2,February,1,Friday,10,11269
OrderID11270,value,Electronics,636.27,9,5726.43,90b2e351-1848-49e8-91e8-a0628395af25,63,Female,2024-01-04,21:04:32,60+,2024,1,January,1,Thursday,21,11270
OrderID11271,blood,Electronics,747.35,1,747.35,8fef832f-0c22-4f12-b9dd-d0b60f876a79,43,Female,2024-02-16,00:39:14,31-45,2024,2,February,1,Friday,0,11271
OrderID11272,score,Clothing,221.18,7,1548.26,1576aff8-5165-47a0-b362-021af8384694,65,Male,2024-05-26,19:51:17,60+,2024,5,May,2,Sunday,19,11272
OrderID11273,practice,Clothing,641.87,4,2567.48,a23d6b84-2b12-4df8-98f8-2b9a39cf561a,37,Male,2024-04-18,07:29:59,31-45,2024,4,April,2,Thursday,7,11273
OrderID11274,tend,Clothing,415.44,8,3323.52,43acfdd0-77a9-4b65-9b41-68700756af98,53,Female,2024-03-15,01:48:48,46-60,2024,3,March,1,Friday,1,11274
OrderID11275,hope,Home & Garden,765.27,5,3826.35,1c2f5675-bd60-4aec-a316-f046485be90d,44,Female,2024-05-06,03:59:53,31-45,2024,5,May,2,Monday,3,11275
OrderID11276,modern,Home & Garden,504.19,2,1008.38,4cec7a0a-5b4b-4743-9401-7adb89219b3e,43,Male,2024-04-20,16:24:15,31-45,2024,4,April,2,Saturday,16,11276
OrderID11277,color,Clothing,837.71,1,837.71,5ddd729b-a5b0-4822-ac2f-31e41f968a82,29,Male,2024-05-08,07:35:18,18-30,2024,5,May,2,Wednesday,7,11277
OrderID11278,become,Books,803.26,1,803.26,053c787e-f134-4652-850e-b773273033d6,38,Female,2024-05-26,20:47:33,31-45,2024,5,May,2,Sunday,20,11278
OrderID11279,news,Books,351.42,5,1757.1,1e56fa24-c676-466d-98ab-bde2a1014011,57,Female,2024-01-07,16:27:12,46-60,2024,1,January,1,Sunday,16,11279
OrderID11280,despite,Home & Garden,250.42,8,2003.36,1be33b50-638e-4e57-b1fc-ce3ab39dc497,19,Female,2024-04-06,04:27:54,18-30,2024,4,April,2,Saturday,4,11280
OrderID11281,they,Books,842.82,2,1685.64,2df27f0f-eb5e-46ba-a004-2fada95d8de7,60,Male,2024-04-28,01:44:27,46-60,2024,4,April,2,Sunday,1,11281
OrderID11282,agent,Clothing,539.74,1,539.74,e4edbcf9-d1f7-4638-8745-88168721ca2a,24,Female,2024-03-25,03:20:23,18-30,2024,3,March,1,Monday,3,11282
OrderID11283,fine,Books,832.91,4,3331.64,cd89d58d-6584-4434-b982-89d87c6aa161,44,Female,2024-02-08,16:03:03,31-45,2024,2,February,1,Thursday,16,11283
OrderID11284,politics,Electronics,236.66,7,1656.62,10a44183-d4f8-4ab3-b43f-93b5eb4e7741,38,Female,2024-01-01,06:19:23,31-45,2024,1,January,1,Monday,6,11284
OrderID11285,believe,Toys,146.7,1,146.7,460247bc-ac9e-4133-91f9-8333d09b749d,42,Female,2024-04-30,04:42:50,31-45,2024,4,April,2,Tuesday,4,11285
OrderID11286,mind,Home & Garden,469.09,2,938.18,4719397d-1a1a-43d7-9361-ab6a5f5b6003,61,Male,2024-02-06,17:14:02,60+,2024,2,February,1,Tuesday,17,11286
OrderID11287,beautiful,Clothing,354.33,7,2480.31,e5e3c096-7380-4cae-b05c-c5dee53a4edf,29,Male,2024-05-15,23:25:22,18-30,2024,5,May,2,Wednesday,23,11287
OrderID11288,point,Electronics,785.55,2,1571.1,98a8191b-52d8-4be1-a766-57c4eb20a45d,24,Female,2024-01-14,10:45:16,18-30,2024,1,January,1,Sunday,10,11288
OrderID11289,concern,Home & Garden,253.07,10,2530.7,83ea417c-56f0-4a47-b1fc-71e37ea525ee,23,Male,2024-05-18,04:16:25,18-30,2024,5,May,2,Saturday,4,11289
OrderID11290,rich,Books,222.58,8,1780.64,61d2066e-e096-4591-b04e-0e30417b5468,26,Male,2024-05-21,04:21:57,18-30,2024,5,May,2,Tuesday,4,11290
